registry,nir,cc,economy_name,type,resource,start,value,delegation_date,transfer_date,opaque_id,holder_name
apnic,irinn,IN,India,ipv4,192.232.32.0/23,192.232.32.0,512,2026-01-02,,A92E6312,AMMAH TECHSAVVY PRIVATE LIMITED
apnic,,IN,India,asn,AS142172,142172,1,2026-01-02,,A919C7A9,ARAMBHA MEDIA NETWORK PRIVATE LIMITED
apnic,irinn,IN,India,asn,AS142173,142173,1,2026-01-02,,A92E6312,AMMAH TECHSAVVY PRIVATE LIMITED
apnic,irinn,IN,India,ipv4,192.26.215.0/24,192.26.215.0,256,2026-01-01,,A92B149E,HIRDHAV TECHNOLOGIES PVT LTD
apnic,irinn,IN,India,ipv4,192.203.156.0/23,192.203.156.0,512,2026-01-01,,A92C35B1,SPEEDGLOBAL TELECOM NETWORK PVT LTD
apnic,irinn,IN,India,ipv6,2001:df6:8a40::/48,2001:df6:8a40::,48,2026-01-01,,A92C35B1,SPEEDGLOBAL TELECOM NETWORK PVT LTD
apnic,irinn,IN,India,asn,AS135667,135667,1,2026-01-01,,A92C35B1,SPEEDGLOBAL TELECOM NETWORK PVT LTD
apnic,irinn,IN,India,asn,AS142169,142169,1,2026-01-01,,A92B149E,HIRDHAV TECHNOLOGIES PVT LTD
apnic,irinn,IN,India,ipv4,144.79.215.0/24,144.79.215.0,256,2025-12-29,,A9270D38,IMPACT MEDIANET AND COMMUNICATION PRIVATE LIMITED
apnic,irinn,IN,India,ipv4,144.79.226.0/23,144.79.226.0,512,2025-12-29,,A92507AF,DIAMOND INFOTECH PRIVATE LIMITED
apnic,irinn,IN,India,ipv4,144.79.230.0/23,144.79.230.0,512,2025-12-29,,A924814E,SHREEJI INTERNET SERVICES PRIVATE LIMITED
apnic,irinn,IN,India,ipv4,144.79.232.0/23,144.79.232.0,512,2025-12-29,,A92383B6,ACOLYTE TECHNOLOGIES PVT LTD
apnic,irinn,IN,India,ipv6,2001:df6:8340::/48,2001:df6:8340::,48,2025-12-29,,A9270D38,IMPACT MEDIANET AND COMMUNICATION PRIVATE LIMITED
apnic,irinn,IN,India,ipv6,2001:df6:8440::/48,2001:df6:8440::,48,2025-12-29,,A924814E,SHREEJI INTERNET SERVICES PRIVATE LIMITED
apnic,irinn,IN,India,ipv6,2001:df6:84c0::/48,2001:df6:84c0::,48,2025-12-29,,A92383B6,ACOLYTE TECHNOLOGIES PVT LTD
apnic,irinn,IN,India,asn,AS141169,141169,1,2025-12-29,,A9270D38,IMPACT MEDIANET AND COMMUNICATION PRIVATE LIMITED
apnic,irinn,IN,India,asn,AS141170,141170,1,2025-12-29,,A924814E,SHREEJI INTERNET SERVICES PRIVATE LIMITED
apnic,irinn,IN,India,asn,AS154476,154476,1,2025-12-29,,A92383B6,ACOLYTE TECHNOLOGIES PVT LTD
apnic,irinn,IN,India,ipv4,144.79.204.0/23,144.79.204.0,512,2025-12-24,,A9275CBF,LRDF INTERNET SERVICE PRIVATE LIMITED
apnic,irinn,IN,India,ipv4,144.79.206.0/23,144.79.206.0,512,2025-12-24,,A92F9659,DIGIMAGIC SOLUTIONS PRIVATE LIMITED
apnic,irinn,IN,India,ipv4,144.79.208.0/23,144.79.208.0,512,2025-12-24,,A9275881,EXCELLENCE BROADBAND PRIVATE LIMITED
apnic,irinn,IN,India,ipv6,2402:42e0::/32,2402:42e0::,32,2025-12-24,,A92F9659,DIGIMAGIC SOLUTIONS PRIVATE LIMITED
apnic,irinn,IN,India,asn,AS154468,154468,1,2025-12-24,,A9275CBF,LRDF INTERNET SERVICE PRIVATE LIMITED
apnic,irinn,IN,India,asn,AS154470,154470,1,2025-12-24,,A92F9659,DIGIMAGIC SOLUTIONS PRIVATE LIMITED
apnic,irinn,IN,India,asn,AS154473,154473,1,2025-12-24,,A9275881,EXCELLENCE BROADBAND PRIVATE LIMITED
apnic,irinn,IN,India,ipv4,144.79.192.0/23,144.79.192.0,512,2025-12-23,,A92D5612,OSPOT CONSULTING
apnic,irinn,IN,India,ipv4,144.79.196.0/23,144.79.196.0,512,2025-12-23,,A9230176,OCTOS INFRAVENTURES LLP
apnic,irinn,IN,India,ipv4,144.79.198.0/23,144.79.198.0,512,2025-12-23,,A923669B,OJI COMMUNICATIONS PRIVATE LIMITED
apnic,irinn,IN,India,ipv4,144.79.200.0/23,144.79.200.0,512,2025-12-23,,A92FC357,SHIV WI_FI BROADBAND PRIVATE LIMITED
apnic,irinn,IN,India,ipv6,2001:df6:7cc0::/48,2001:df6:7cc0::,48,2025-12-23,,A92D5612,OSPOT CONSULTING
apnic,irinn,IN,India,ipv6,2001:df6:7d40::/48,2001:df6:7d40::,48,2025-12-23,,A9230176,OCTOS INFRAVENTURES LLP
apnic,irinn,IN,India,ipv6,2001:df6:7dc0::/48,2001:df6:7dc0::,48,2025-12-23,,A92FC357,SHIV WI_FI BROADBAND PRIVATE LIMITED
apnic,irinn,IN,India,asn,AS154464,154464,1,2025-12-23,,A92D5612,OSPOT CONSULTING
apnic,irinn,IN,India,asn,AS154465,154465,1,2025-12-23,,A9230176,OCTOS INFRAVENTURES LLP
apnic,irinn,IN,India,asn,AS154466,154466,1,2025-12-23,,A923669B,OJI COMMUNICATIONS PRIVATE LIMITED
apnic,irinn,IN,India,asn,AS154467,154467,1,2025-12-23,,A92FC357,SHIV WI_FI BROADBAND PRIVATE LIMITED
apnic,irinn,IN,India,ipv4,144.79.178.0/23,144.79.178.0,512,2025-12-19,,A92D750A,AYUSHMATI LOGITECH PRIVATE LIMITED
apnic,irinn,IN,India,ipv6,2402:4260::/32,2402:4260::,32,2025-12-19,,A92D750A,AYUSHMATI LOGITECH PRIVATE LIMITED
apnic,irinn,IN,India,asn,AS154455,154455,1,2025-12-19,,A92D750A,AYUSHMATI LOGITECH PRIVATE LIMITED
apnic,irinn,IN,India,ipv4,144.79.164.0/23,144.79.164.0,512,2025-12-18,,A929F616,FIBERMETRIC BROADBAND PRIVATE LIMITED
apnic,irinn,IN,India,ipv4,144.79.166.0/24,144.79.166.0,256,2025-12-18,,A92CA6BB,NEXTA WEB SOLUTION PRIVATE LIMITED
apnic,irinn,IN,India,ipv6,2001:df6:7740::/48,2001:df6:7740::,48,2025-12-18,,A92CA6BB,NEXTA WEB SOLUTION PRIVATE LIMITED
apnic,irinn,IN,India,ipv6,2402:41e0::/32,2402:41e0::,32,2025-12-18,,A929F616,FIBERMETRIC BROADBAND PRIVATE LIMITED
apnic,irinn,IN,India,asn,AS132627,132627,1,2025-12-18,,A929F616,FIBERMETRIC BROADBAND PRIVATE LIMITED
apnic,irinn,IN,India,asn,AS138364,138364,1,2025-12-18,,A92CA6BB,NEXTA WEB SOLUTION PRIVATE LIMITED
apnic,irinn,IN,India,ipv4,144.79.154.0/23,144.79.154.0,512,2025-12-17,,A92B6429,INTRAWORLD NET PRIVATE LIMITED
apnic,,IN,India,ipv4,144.79.158.0/23,144.79.158.0,512,2025-12-17,,A91A2946,E N INFOTECH PRIVATE LIMITED
apnic,irinn,IN,India,ipv4,144.79.160.0/23,144.79.160.0,512,2025-12-17,,A927B7CD,MOKLAV GLOBAL (OPC) PRIVATE LIMITED
apnic,,IN,India,ipv6,2402:4120::/32,2402:4120::,32,2025-12-17,,A91A2946,E N INFOTECH PRIVATE LIMITED
apnic,irinn,IN,India,ipv6,2402:4160::/32,2402:4160::,32,2025-12-17,,A927B7CD,MOKLAV GLOBAL (OPC) PRIVATE LIMITED
apnic,irinn,IN,India,asn,AS137462,137462,1,2025-12-17,,A92B6429,INTRAWORLD NET PRIVATE LIMITED
apnic,irinn,IN,India,asn,AS154447,154447,1,2025-12-17,,A92B6429,INTRAWORLD NET PRIVATE LIMITED
apnic,irinn,IN,India,asn,AS154448,154448,1,2025-12-17,,A927B7CD,MOKLAV GLOBAL (OPC) PRIVATE LIMITED
apnic,,IN,India,ipv4,144.79.138.0/23,144.79.138.0,512,2025-12-16,,A9174F47,TELE MAXNET PRIVATE LIMITED
apnic,irinn,IN,India,ipv4,144.79.144.0/23,144.79.144.0,512,2025-12-16,,A925174A,TENSORDATA GLOBAL PVT LTD
apnic,irinn,IN,India,ipv6,2402:3fe0::/32,2402:3fe0::,32,2025-12-16,,A925174A,TENSORDATA GLOBAL PVT LTD
apnic,irinn,IN,India,asn,AS154445,154445,1,2025-12-16,,A925174A,TENSORDATA GLOBAL PVT LTD
apnic,irinn,IN,India,ipv4,144.79.126.0/23,144.79.126.0,512,2025-12-15,,A92D9C38,VELOCITY SIGNALS PRIVATE LIMITED
apnic,irinn,IN,India,ipv6,2001:df6:7240::/48,2001:df6:7240::,48,2025-12-15,,A92D9C38,VELOCITY SIGNALS PRIVATE LIMITED
apnic,,IN,India,asn,AS154435,154435,1,2025-12-15,,A91A2946,E N INFOTECH PRIVATE LIMITED
apnic,irinn,IN,India,asn,AS154436,154436,1,2025-12-15,,A92D9C38,VELOCITY SIGNALS PRIVATE LIMITED
apnic,,IN,India,asn,AS151841,151841,1,2025-12-13,,A9174F47,TELE MAXNET PRIVATE LIMITED
apnic,irinn,IN,India,ipv4,144.79.114.0/24,144.79.114.0,256,2025-12-12,,A9298BE8,AANIRIDS TECHNOLOGIES PRIVATE LIMITED
apnic,irinn,IN,India,ipv6,2001:df6:6fc0::/48,2001:df6:6fc0::,48,2025-12-12,,A9292FED,Om Sai Cable Network
apnic,irinn,IN,India,asn,AS154425,154425,1,2025-12-12,,A92536BC,Hardwork Cable and Internet Services Pvt Ltd
apnic,irinn,IN,India,asn,AS154426,154426,1,2025-12-12,,A9298BE8,AANIRIDS TECHNOLOGIES PRIVATE LIMITED
apnic,irinn,IN,India,ipv4,144.79.105.0/24,144.79.105.0,256,2025-12-11,,A92B6624,GIGA FIBERNET
apnic,irinn,IN,India,ipv4,144.79.100.0/23,144.79.100.0,512,2025-12-09,,A92944C0,INFYNIX COMMUNICATIONS LIMITED
apnic,irinn,IN,India,ipv6,2001:df6:6dc0::/48,2001:df6:6dc0::,48,2025-12-09,,A92944C0,INFYNIX COMMUNICATIONS LIMITED
apnic,irinn,IN,India,asn,AS154412,154412,1,2025-12-09,,A92944C0,INFYNIX COMMUNICATIONS LIMITED
apnic,irinn,IN,India,ipv6,2001:df6:68c0::/48,2001:df6:68c0::,48,2025-12-08,,A921F78D,ACN PRIME PRIVATE LIMITED
apnic,irinn,IN,India,ipv6,2001:df6:6940::/48,2001:df6:6940::,48,2025-12-08,,A9276ED1,AIRFIBER BROADBAND SERVICES
apnic,,IN,India,asn,AS154408,154408,1,2025-12-05,,A91253B9,URLSTART
apnic,irinn,IN,India,ipv4,144.79.68.0/23,144.79.68.0,512,2025-12-04,,A92D606E,YUG TELECOM PRIVATE LIMITED
apnic,irinn,IN,India,ipv6,2001:df6:65c0::/48,2001:df6:65c0::,48,2025-12-04,,A92D606E,YUG TELECOM PRIVATE LIMITED
apnic,irinn,IN,India,asn,AS154403,154403,1,2025-12-04,,A92D606E,YUG TELECOM PRIVATE LIMITED
apnic,,IN,India,ipv4,144.79.62.0/23,144.79.62.0,512,2025-12-03,,A91A1D8C,Deenet Networks Private Limited
apnic,,IN,India,ipv6,2001:df6:6440::/48,2001:df6:6440::,48,2025-12-03,,A91A1D8C,Deenet Networks Private Limited
apnic,irinn,IN,India,ipv4,144.79.30.0/23,144.79.30.0,512,2025-11-25,,A92B5B23,BEAMCONNECT INTERNET SERVICES PVT LTD
apnic,irinn,IN,India,ipv4,144.79.32.0/23,144.79.32.0,512,2025-11-25,,A92F3D22,ICOMNET COMMUNICATION PRIVATE LIMITED
apnic,irinn,IN,India,ipv6,2001:df6:5d40::/48,2001:df6:5d40::,48,2025-11-25,,A92F3D22,ICOMNET COMMUNICATION PRIVATE LIMITED
apnic,irinn,IN,India,ipv6,2402:3aa0::/32,2402:3aa0::,32,2025-11-25,,A92B5B23,BEAMCONNECT INTERNET SERVICES PVT LTD
apnic,irinn,IN,India,asn,AS154390,154390,1,2025-11-25,,A92B5B23,BEAMCONNECT INTERNET SERVICES PVT LTD
apnic,irinn,IN,India,asn,AS154391,154391,1,2025-11-25,,A92F3D22,ICOMNET COMMUNICATION PRIVATE LIMITED
apnic,,IN,India,ipv4,144.79.16.0/24,144.79.16.0,256,2025-11-24,,A915AC36,SUBHOSTING INNOVATIONS PRIVATE LIMITED
apnic,,IN,India,ipv4,144.79.8.0/24,144.79.8.0,256,2025-11-21,,A91B6A04,Advika Enterprises
apnic,irinn,IN,India,ipv4,138.252.254.0/23,138.252.254.0,512,2025-11-20,,A922F7B7,DOSEPACK INDIA LLP
apnic,irinn,IN,India,ipv6,2001:df6:5840::/48,2001:df6:5840::,48,2025-11-20,,A922F7B7,DOSEPACK INDIA LLP
apnic,,IN,India,asn,AS154382,154382,1,2025-11-20,,A91B6A04,Advika Enterprises
apnic,irinn,IN,India,asn,AS154384,154384,1,2025-11-20,,A922F7B7,DOSEPACK INDIA LLP
apnic,irinn,IN,India,ipv4,138.252.242.0/23,138.252.242.0,512,2025-11-19,,A924762A,DEVKUM GLOBAL PRIVATE LIMITED
apnic,irinn,IN,India,ipv4,138.252.246.0/23,138.252.246.0,512,2025-11-19,,A921A847,SIGNET BROADBAND PRIVATE LIMITED
apnic,irinn,IN,India,ipv6,2402:39e0::/32,2402:39e0::,32,2025-11-19,,A921A847,SIGNET BROADBAND PRIVATE LIMITED
apnic,irinn,IN,India,asn,AS132282,132282,1,2025-11-19,,A924762A,DEVKUM GLOBAL PRIVATE LIMITED
apnic,irinn,IN,India,asn,AS136904,136904,1,2025-11-19,,A921A847,SIGNET BROADBAND PRIVATE LIMITED
apnic,irinn,IN,India,ipv4,138.252.230.0/23,138.252.230.0,512,2025-11-18,,A921E081,BOMBAY NETWORKS (OPC) PRIVATE LIMITED
apnic,irinn,IN,India,ipv4,138.252.232.0/23,138.252.232.0,512,2025-11-18,,A92DA86C,ATTILI COMMUNICATION NETWORK
apnic,irinn,IN,India,ipv4,138.252.234.0/23,138.252.234.0,512,2025-11-18,,A92CCEEB,EXPONENTIAL DATA NETWORKS PRIVATE LIMITED
apnic,irinn,IN,India,ipv6,2402:3920::/32,2402:3920::,32,2025-11-18,,A921E081,BOMBAY NETWORKS (OPC) PRIVATE LIMITED
apnic,irinn,IN,India,asn,AS138439,138439,1,2025-11-18,,A921E081,BOMBAY NETWORKS (OPC) PRIVATE LIMITED
apnic,irinn,IN,India,asn,AS154378,154378,1,2025-11-18,,A92CCEEB,EXPONENTIAL DATA NETWORKS PRIVATE LIMITED
apnic,irinn,IN,India,asn,AS154380,154380,1,2025-11-18,,A92EBD4A,i2k2 Networks Pvt Ltd
apnic,irinn,IN,India,ipv4,138.252.212.0/23,138.252.212.0,512,2025-11-14,,A923962F,SUCCESS TELECOM PRIVATE LIMITED
apnic,irinn,IN,India,ipv4,138.252.214.0/23,138.252.214.0,512,2025-11-14,,A92D2AAA,BRICKS DATA CENTER PRIVATE LIMITED
apnic,irinn,IN,India,ipv6,2001:df6:5240::/48,2001:df6:5240::,48,2025-11-14,,A923962F,SUCCESS TELECOM PRIVATE LIMITED
apnic,irinn,IN,India,ipv6,2001:df6:52c0::/48,2001:df6:52c0::,48,2025-11-14,,A92D2AAA,BRICKS DATA CENTER PRIVATE LIMITED
apnic,irinn,IN,India,asn,AS154374,154374,1,2025-11-14,,A923962F,SUCCESS TELECOM PRIVATE LIMITED
apnic,irinn,IN,India,asn,AS154375,154375,1,2025-11-14,,A92D2AAA,BRICKS DATA CENTER PRIVATE LIMITED
apnic,irinn,IN,India,ipv4,138.252.200.0/23,138.252.200.0,512,2025-11-13,,A9241731,WEBYNE TECHNOLOGIES PRIVATE LIMITED
apnic,irinn,IN,India,ipv4,138.252.204.0/23,138.252.204.0,512,2025-11-13,,A9223658,NETTECH BROADBAND SERVICES PRIVATE LIMITED
apnic,irinn,IN,India,ipv6,2001:df6:4f40::/48,2001:df6:4f40::,48,2025-11-13,,A9241731,WEBYNE TECHNOLOGIES PRIVATE LIMITED
apnic,irinn,IN,India,ipv6,2001:df6:5040::/48,2001:df6:5040::,48,2025-11-13,,A9223658,NETTECH BROADBAND SERVICES PRIVATE LIMITED
apnic,irinn,IN,India,asn,AS154366,154366,1,2025-11-13,,A9241731,WEBYNE TECHNOLOGIES PRIVATE LIMITED
apnic,irinn,IN,India,asn,AS154368,154368,1,2025-11-13,,A9223658,NETTECH BROADBAND SERVICES PRIVATE LIMITED
apnic,irinn,IN,India,ipv4,138.252.190.0/23,138.252.190.0,512,2025-11-12,,A928C194,XG INTERNET PRIVATE LIMITED
apnic,irinn,IN,India,ipv4,138.252.194.0/23,138.252.194.0,512,2025-11-12,,A92FFA33,OPTUSCLOUD COMMUNICATIONS PRIVATE LIMITED
apnic,irinn,IN,India,ipv6,2001:df6:4d40::/48,2001:df6:4d40::,48,2025-11-12,,A92FFA33,OPTUSCLOUD COMMUNICATIONS PRIVATE LIMITED
apnic,irinn,IN,India,ipv6,2402:38e0::/32,2402:38e0::,32,2025-11-12,,A928C194,XG INTERNET PRIVATE LIMITED
apnic,irinn,IN,India,asn,AS154357,154357,1,2025-11-12,,A92FFA33,OPTUSCLOUD COMMUNICATIONS PRIVATE LIMITED
apnic,irinn,IN,India,asn,AS154360,154360,1,2025-11-12,,A928C194,XG INTERNET PRIVATE LIMITED
apnic,,IN,India,ipv4,138.252.170.0/23,138.252.170.0,512,2025-11-07,,A91C49BA,NETBBAY CLOUD SERVICES
apnic,irinn,IN,India,asn,AS154333,154333,1,2025-10-30,,A923F521,STRATAPPS SOLUTIONS PVT LTD
apnic,irinn,IN,India,ipv4,138.252.104.0/23,138.252.104.0,512,2025-10-28,,A92BFE5C,INTECH TECHNOLOGY
apnic,irinn,IN,India,ipv4,138.252.108.0/24,138.252.108.0,256,2025-10-28,,A923B442,KUNVARJI FINSTOCK PRIVATE LIMITED
apnic,irinn,IN,India,ipv4,138.252.109.0/24,138.252.109.0,256,2025-10-28,,A92F65E7,NIXI
apnic,irinn,IN,India,ipv4,138.252.110.0/24,138.252.110.0,256,2025-10-28,,A92E7BF0,TIKKA BROADBAND PRIVATE LIMITED
apnic,irinn,IN,India,ipv6,2001:df6:4140::/48,2001:df6:4140::,48,2025-10-28,,A923B442,KUNVARJI FINSTOCK PRIVATE LIMITED
apnic,irinn,IN,India,ipv6,2001:df6:41c0::/48,2001:df6:41c0::,48,2025-10-28,,A924555A,VIVSTAR TELECOM (OPC) PRIVATE LIMITED
apnic,irinn,IN,India,ipv6,2001:df6:4240::/48,2001:df6:4240::,48,2025-10-28,,A92A2CD2,SETNET BROADBAND PRIVATE LIMITED
apnic,irinn,IN,India,asn,AS154325,154325,1,2025-10-28,,A92BFE5C,INTECH TECHNOLOGY
apnic,irinn,IN,India,asn,AS154326,154326,1,2025-10-28,,A923B442,KUNVARJI FINSTOCK PRIVATE LIMITED
apnic,,IN,India,ipv4,138.252.100.0/23,138.252.100.0,512,2025-10-27,,A91A05BF,SOFTERINT TECHNOLOGY (OPC) PRIVATE LIMITED
apnic,,IN,India,asn,AS154323,154323,1,2025-10-27,,A91A05BF,SOFTERINT TECHNOLOGY (OPC) PRIVATE LIMITED
apnic,,IN,India,ipv6,2001:df6:3fc0::/48,2001:df6:3fc0::,48,2025-10-23,,A9179EAE,ADVPS SERVICES
apnic,,IN,India,asn,AS154317,154317,1,2025-10-23,,A911F753,VyomCloud
apnic,,IN,India,asn,AS154305,154305,1,2025-10-20,,A919E83B,VIJAYALAKSHMI NET SERVICES PVT LTD
apnic,irinn,IN,India,ipv4,138.252.66.0/23,138.252.66.0,512,2025-10-17,,A9220CFD,Cyber24 Technologies Private Limited
apnic,irinn,IN,India,ipv4,138.252.68.0/24,138.252.68.0,256,2025-10-17,,A923F521,STRATAPPS SOLUTIONS PVT LTD
apnic,irinn,IN,India,asn,AS154304,154304,1,2025-10-17,,A9220CFD,Cyber24 Technologies Private Limited
apnic,irinn,IN,India,ipv4,138.252.42.0/24,138.252.42.0,256,2025-10-14,,A92EF11D,Blue Vision Cable Network Pvt Ltd
ripencc,,IN,India,asn,AS204871,204871,1,2025-10-14,,2a1457fb-0a22-441d-8833-309a2c61a896,Shihabudheen P K
apnic,irinn,IN,India,ipv4,138.252.38.0/23,138.252.38.0,512,2025-10-12,,A922F234,PRIORITY INTERNET SERVICES PVT LTD
apnic,irinn,IN,India,ipv6,2402:31e0::/32,2402:31e0::,32,2025-10-12,,A922F234,PRIORITY INTERNET SERVICES PVT LTD
apnic,irinn,IN,India,asn,AS154299,154299,1,2025-10-12,,A922F234,PRIORITY INTERNET SERVICES PVT LTD
apnic,irinn,IN,India,ipv4,138.252.32.0/23,138.252.32.0,512,2025-10-11,,A92B7DC4,KONERU LAKSHMAIAH EDUCATION FOUNDATION
apnic,irinn,IN,India,ipv4,138.252.34.0/23,138.252.34.0,512,2025-10-11,,A9295576,PROCAPITUS BUSINESS PARK PRIVATE LIMITED
apnic,irinn,IN,India,ipv4,138.252.36.0/23,138.252.36.0,512,2025-10-11,,A929DAEC,Rnd Optimizar Private Limited
apnic,irinn,IN,India,ipv6,2001:df6:33c0::/48,2001:df6:33c0::,48,2025-10-11,,A92B7DC4,KONERU LAKSHMAIAH EDUCATION FOUNDATION
apnic,irinn,IN,India,ipv6,2402:31a0::/32,2402:31a0::,32,2025-10-11,,A929DAEC,Rnd Optimizar Private Limited
apnic,irinn,IN,India,asn,AS154296,154296,1,2025-10-11,,A92B7DC4,KONERU LAKSHMAIAH EDUCATION FOUNDATION
apnic,irinn,IN,India,asn,AS154297,154297,1,2025-10-11,,A9295576,PROCAPITUS BUSINESS PARK PRIVATE LIMITED
apnic,irinn,IN,India,asn,AS154298,154298,1,2025-10-11,,A929DAEC,Rnd Optimizar Private Limited
apnic,,IN,India,ipv4,138.252.20.0/23,138.252.20.0,512,2025-10-08,,A918D1BD,OPULA SOFTWARE DEVLOPMENT (OPC) PRIVATE LIMITED
apnic,,IN,India,ipv6,2001:df6:30c0::/48,2001:df6:30c0::,48,2025-10-08,,A918D1BD,OPULA SOFTWARE DEVLOPMENT (OPC) PRIVATE LIMITED
apnic,,IN,India,asn,AS154284,154284,1,2025-10-07,,A918D1BD,OPULA SOFTWARE DEVLOPMENT (OPC) PRIVATE LIMITED
apnic,,IN,India,ipv4,138.252.6.0/23,138.252.6.0,512,2025-10-06,,A91923E8,Bytesun Web Services Private Limited
apnic,,IN,India,ipv6,2001:df6:2dc0::/48,2001:df6:2dc0::,48,2025-10-06,,A91923E8,Bytesun Web Services Private Limited
apnic,,IN,India,asn,AS154280,154280,1,2025-10-03,,A91923E8,Bytesun Web Services Private Limited
apnic,irinn,IN,India,asn,AS154282,154282,1,2025-10-03,,A92FDD14,Maxtech
apnic,irinn,IN,India,ipv4,43.240.234.0/23,43.240.234.0,512,2025-10-02,,A92A221B,EI BROADBAND PVT LTD
apnic,irinn,IN,India,ipv4,123.253.116.0/23,123.253.116.0,512,2025-10-02,,A9210824,KRISHNAGIRI FIBER INTERNET
apnic,irinn,IN,India,ipv6,2001:df6:2bc0::/48,2001:df6:2bc0::,48,2025-10-02,,A92A221B,EI BROADBAND PVT LTD
apnic,irinn,IN,India,ipv6,2402:2fe0::/32,2402:2fe0::,32,2025-10-02,,A9210824,KRISHNAGIRI FIBER INTERNET
apnic,irinn,IN,India,asn,AS154277,154277,1,2025-10-02,,A92A221B,EI BROADBAND PVT LTD
apnic,irinn,IN,India,asn,AS154278,154278,1,2025-10-02,,A9210824,KRISHNAGIRI FIBER INTERNET
apnic,irinn,IN,India,ipv4,43.240.232.0/23,43.240.232.0,512,2025-10-01,,A924F8F4,DOSNET TECHNOLOGIES PRIVATE LIMITED
apnic,irinn,IN,India,ipv6,2001:df6:2b40::/48,2001:df6:2b40::,48,2025-10-01,,A924F8F4,DOSNET TECHNOLOGIES PRIVATE LIMITED
apnic,irinn,IN,India,asn,AS154276,154276,1,2025-10-01,,A924F8F4,DOSNET TECHNOLOGIES PRIVATE LIMITED
apnic,irinn,IN,India,ipv6,2402:2f20::/32,2402:2f20::,32,2025-09-30,,A9278E50,Unigro Infranet Online Pvt. Ltd.
apnic,,IN,India,ipv4,45.117.84.0/23,45.117.84.0,512,2025-09-19,,A91951AF,NITHYASRI TECHNO SALES AND SERVICES
apnic,,IN,India,ipv4,45.117.86.0/23,45.117.86.0,512,2025-09-19,,A91A038D,HOSTING SAFARI PVT LTD
apnic,,IN,India,asn,AS154253,154253,1,2025-09-19,,A91951AF,NITHYASRI TECHNO SALES AND SERVICES
apnic,,IN,India,asn,AS154245,154245,1,2025-09-18,,A91A038D,HOSTING SAFARI PVT LTD
apnic,irinn,IN,India,ipv4,121.0.56.0/23,121.0.56.0,512,2025-09-17,,A92BA21A,Central Processing cell (CPC) - Tax deduction at source (TDS)
apnic,irinn,IN,India,ipv6,2001:df6:2140::/48,2001:df6:2140::,48,2025-09-17,,A92BA21A,Central Processing cell (CPC) - Tax deduction at source (TDS)
apnic,irinn,IN,India,asn,AS154241,154241,1,2025-09-17,,A92BA21A,Central Processing cell (CPC) - Tax deduction at source (TDS)
apnic,irinn,IN,India,ipv6,2402:2be0::/32,2402:2be0::,32,2025-09-16,,A92DD237,Corenetinfo Solutions Private limited
apnic,irinn,IN,India,asn,AS154238,154238,1,2025-09-16,,A9292DA5,NEXTBIT COMMUNICATION PRIVATE LIMITED
apnic,irinn,IN,India,asn,AS154239,154239,1,2025-09-16,,A928D0B0,Neosoft Technologies And Software Pvt Ltd
apnic,,IN,India,ipv4,43.225.128.0/23,43.225.128.0,512,2025-09-15,,A91F1F2A,Savvy Digital Services
apnic,irinn,IN,India,ipv4,123.253.182.0/23,123.253.182.0,512,2025-09-15,,A9252B21,MAX TECHNOLOGY & SUPPORT SERVICES PRIVATE LIMITED
apnic,irinn,IN,India,ipv4,203.57.85.0/24,203.57.85.0,256,2025-09-15,,A9292907,MANAGE SERVER
apnic,irinn,IN,India,ipv6,2001:df6:1f40::/48,2001:df6:1f40::,48,2025-09-15,,A9252B21,MAX TECHNOLOGY & SUPPORT SERVICES PRIVATE LIMITED
apnic,irinn,IN,India,asn,AS154230,154230,1,2025-09-15,,A92B127A,NETSYS TECHNOLOGIES
apnic,,IN,India,asn,AS154231,154231,1,2025-09-15,,A91F1F2A,Savvy Digital Services
apnic,irinn,IN,India,asn,AS154232,154232,1,2025-09-15,,A9252B21,MAX TECHNOLOGY & SUPPORT SERVICES PRIVATE LIMITED
apnic,,IN,India,ipv4,202.136.66.0/23,202.136.66.0,512,2025-09-12,,A9165283,VCENTRICLOUD SERVICES
apnic,,IN,India,ipv6,2001:df6:1d40::/48,2001:df6:1d40::,48,2025-09-12,,A9165283,VCENTRICLOUD SERVICES
apnic,,IN,India,asn,AS154221,154221,1,2025-09-11,,A9165283,VCENTRICLOUD SERVICES
apnic,irinn,IN,India,ipv4,203.31.210.0/24,203.31.210.0,256,2025-09-10,,A92873BD,Pinnacle Tele Services Pvt. Ltd.
apnic,irinn,IN,India,ipv6,2402:29a0::/32,2402:29a0::,32,2025-09-10,,A92634F7,HOSTZOP CLOUD SERVICES PRIVATE LIMITED
apnic,irinn,IN,India,ipv4,202.66.186.0/23,202.66.186.0,512,2025-09-09,,A9261B7F,HNS SYSTEM INFOCOM PRIVATE LIMITED
apnic,irinn,IN,India,ipv6,2001:df6:1940::/48,2001:df6:1940::,48,2025-09-09,,A92ABAA5,LINKWAY BROADBAND
apnic,irinn,IN,India,ipv6,2001:df6:19c0::/48,2001:df6:19c0::,48,2025-09-09,,A9261B7F,HNS SYSTEM INFOCOM PRIVATE LIMITED
apnic,irinn,IN,India,asn,AS154209,154209,1,2025-09-09,,A9261B7F,HNS SYSTEM INFOCOM PRIVATE LIMITED
apnic,,IN,India,ipv6,2400:9461::/32,2400:9461::,32,2025-09-05,,A917B0F6,GPX India Services Private Limited
